order_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,line_revenue,line_margin_value
4193492511,51036,2,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,1863.22,558.966
120996684,690565,2,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,1902.54,665.8889999999999
2531932780,726958,3,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,2662.44,931.8539999999999
8095547865,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,1197.66,239.53200000000004
6894204435,992178,3,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,1897.29,379.458
9514917126,425341,2,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,972.56,340.39599999999996
9329665908,140154,2,171.2,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59,342.4,119.83999999999999
1435406360,723678,3,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,2026.38,709.233
3460843508,883013,3,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,2969.64,593.928
4762084133,433521,3,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,963.99,289.197
3884862300,712003,1,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54,671.68,201.504
1990946411,237083,1,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,577.13,115.426
5054937065,552496,2,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59,1016.0,254.0
9431652023,63769,1,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,878.07,307.3245
2268736598,243235,1,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,109.03,38.1605
2793638565,120532,2,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,1395.06,209.259
4168839407,487065,2,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87,749.36,262.276
7406514357,611575,2,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87,964.12,385.648
6087916798,557908,3,942.37,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53,2827.11,565.422
4319962076,644847,2,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,1245.62,186.843
3904134741,120385,1,597.91,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73,597.91,209.2685
3770123374,753354,1,423.56,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52,423.56,148.24599999999998
4494390731,714999,1,882.51,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81,882.51,176.502
6109777696,378230,3,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,499.26,174.74099999999999
1401372388,679321,3,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,2215.38,664.614
4283973398,361361,2,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,1652.42,578.347
3261847147,455755,1,44.09,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,44.09,11.0225
3153811191,739534,3,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,2983.68,745.92
2639216409,120532,3,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,2092.59,313.8885
5948575331,487931,2,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,1418.16,212.72400000000002
7792925364,968887,1,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,40.7,10.175
7286478750,871592,2,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,1740.58,435.145
9776505630,672059,3,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81,2018.19,706.3665
4527342708,57405,2,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,1215.34,364.602
1124359689,799952,1,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,922.64,184.52800000000002
3717458742,56589,2,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,1035.54,207.108
283675535,53833,3,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,404.07,60.610499999999995
6039353394,692985,1,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86,197.39,29.608499999999996
6735917931,264803,1,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,995.98,199.19600000000003
5155256671,679865,2,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,695.82,104.373
3984108726,832348,3,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,2494.29,873.0015
2491374111,762527,2,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,1380.16,483.056
2043371805,784673,3,491.39,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,1474.17,515.9595
9657782153,89084,3,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,1796.4900000000002,359.29800000000006
9237289778,219598,1,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,367.08,128.47799999999998
8917116859,34186,1,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,925.65,231.4125
720578658,382511,2,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,1405.08,281.016
9122210530,567671,3,418.48,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,1255.44,439.404
3540524256,349294,2,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70,1869.5,467.375
1909520255,361361,3,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,2478.63,867.5205
8022279737,784827,1,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77,274.25,82.27499999999999
7381549355,4452,2,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,339.76,101.928
3998829973,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,556.35,194.7225
2895464675,589812,2,163.03,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,326.06,81.515
3971098657,818990,3,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92,490.65000000000003,122.66250000000001
5278249111,951463,2,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82,1574.8,551.18
9810576443,681063,2,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91,642.56,192.76799999999997
4128844410,741341,2,923.84,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62,1847.68,369.53600000000006
6103869123,589812,3,163.03,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,489.09000000000003,122.27250000000001
6595041423,183929,2,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,1477.48,295.49600000000004
3991011923,726958,1,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,887.48,310.618
5275440923,969851,3,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,1021.98,408.79200000000003
6468633344,15314,2,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91,1157.7,231.54000000000002
9992859795,196719,2,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91,435.0,108.75
7518488485,140489,3,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95,1950.6000000000001,682.71
9746950023,952168,3,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,710.8499999999999,248.79749999999996
2721433550,217710,2,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,117.18,23.436000000000003
6131680348,123983,1,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72,785.67,157.13400000000001
2281544500,217710,1,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,58.59,11.718000000000002
4283802879,305754,1,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,979.99,391.99600000000004
8621732366,256051,1,400.92,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100,400.92,140.322
3797679856,118820,2,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61,24.64,7.3919999999999995
8532100929,726958,3,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,2662.44,931.8539999999999
2973976544,39154,1,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,946.86,236.715
814260962,15314,1,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91,578.85,115.77000000000001
9411848231,183929,2,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,1477.48,295.49600000000004
6637284724,721521,2,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,834.78,125.21699999999998
6497594124,487065,1,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87,374.68,131.138
7213146086,287070,2,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,886.34,132.951
5110274761,373536,1,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64,494.17,172.9595
1112110363,566052,1,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,14,53,87.3,17.46
1209202931,219598,2,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,734.16,256.95599999999996
6384745391,39154,3,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,2840.58,710.145
3367452972,611575,1,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87,482.06,192.824
2317597587,894539,3,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93,1336.44,334.11
2254884198,970529,2,827.44,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,1654.88,496.464
679196318,799952,3,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,2767.92,553.5840000000001
2185319815,433521,1,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,321.33,96.39899999999999
5965281449,39154,1,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,946.86,236.715
8616726869,217710,2,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,117.18,23.436000000000003
4786027510,33955,3,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84,558.24,223.29600000000002
4910445344,444361,2,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,20,71,1645.26,329.052
7629577899,613942,1,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,545.0,190.75
4769055037,82484,2,914.88,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,1829.76,548.928
8476029654,734789,2,395.82,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66,791.64,277.07399999999996
7809866112,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,556.35,194.7225
5453896364,803607,2,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98,1899.46,664.8109999999999
9080432189,140489,2,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95,1300.4,455.14
3079758919,451933,1,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,28,98,568.94,85.34100000000001
4076039325,832348,1,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,831.43,291.0005
9239241275,880510,3,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,2854.29,570.8580000000001
4864829217,136533,2,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,1652.42,330.48400000000004
5108704843,57405,2,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,1215.34,364.602
8049805410,378287,3,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,998.52,299.556
4711642504,349294,2,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70,1869.5,467.375
8952094523,654623,2,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,844.28,295.498
4285784267,36412,3,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,1193.04,298.26
7494670835,970529,2,827.44,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,1654.88,496.464
7667090453,448752,1,160.07,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96,160.07,40.0175
2193572534,378287,1,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,332.84,99.85199999999999
5357089776,490939,3,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,240.75,84.26249999999999
1191016829,435929,3,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71,2570.67,642.6675
549484032,903336,2,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,1103.76,165.564
8164076900,991434,2,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87,475.24,166.334
7136165651,336847,3,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,2810.94,702.735
5368349643,487931,3,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,2127.2400000000002,319.086
6965901435,94225,3,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,231.32999999999998,57.832499999999996
6687307827,706112,2,478.79,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77,957.58,191.51600000000002
475294138,63769,2,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,1756.14,614.649
9047534059,673058,3,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,2297.2799999999997,459.45599999999996
2807487047,992178,3,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,1897.29,379.458
5840148195,613942,2,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,1090.0,381.5
3758135932,306177,3,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54,2307.7200000000003,923.0880000000002
1978476136,500633,2,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,309.0,61.800000000000004
423648434,863930,2,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,485.14,169.79899999999998
7201868330,256783,3,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,2719.62,951.8669999999998
9710106935,587420,1,357.42,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50,357.42,125.097
4432235479,243235,1,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,109.03,38.1605
6951956244,473929,2,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,880.38,220.095
378485826,555121,1,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,354.91,88.7275
8982211913,992178,1,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,632.43,126.48599999999999
6487868576,726958,3,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,2662.44,931.8539999999999
2973502797,51036,2,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,1863.22,558.966
4105022903,726958,3,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,2662.44,931.8539999999999
3668828731,34200,1,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,319.8,111.92999999999999
8644734267,659290,1,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66,319.34,63.867999999999995
3757871565,847349,2,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,1562.16,390.54
5770510806,306177,3,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54,2307.7200000000003,923.0880000000002
4514836077,739448,2,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79,1511.32,377.83
5927852227,51036,2,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,1863.22,558.966
350719542,555121,2,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,709.82,177.455
868288823,962591,3,130.01,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74,390.03,117.00899999999999
7199670826,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,556.35,194.7225
3091948113,336847,2,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,1873.96,468.49
5793742966,361361,3,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,2478.63,867.5205
7347109009,992178,2,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,1264.86,252.97199999999998
7078912146,837480,3,217.4,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82,652.2,130.44000000000003
2480856222,107548,1,891.6,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53,891.6,267.48
281421547,760684,2,71.6,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,14,64,143.2,21.479999999999997
5226963306,564692,2,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82,431.3,150.95499999999998
7316642056,684939,3,727.95,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50,2183.8500000000004,764.3475000000001
8997415290,883013,2,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,1979.76,395.952
6737025662,848226,1,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,209.59,52.3975
8395290763,291238,1,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,746.03,261.1105
7261119579,690565,1,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,951.27,332.94449999999995
9938037878,298985,3,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61,551.28,110.256
7154987905,871592,1,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,870.29,217.5725
3605534244,373536,2,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64,988.34,345.919
5626601040,53833,2,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,269.38,40.407
2577064886,478531,1,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90,825.46,206.365
2561362173,243235,2,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,218.06,76.321
2793120553,397973,1,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,728.73,182.1825
4476563699,153019,2,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,1895.9,473.975
1580021952,327290,3,862.28,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,22,65,2586.84,388.026
7263454149,739534,3,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,2983.68,745.92
4371924002,537274,2,702.71,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67,1405.42,491.897
2955277471,120532,2,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,1395.06,209.259
9445490338,94225,3,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,231.32999999999998,57.832499999999996
2668915104,690565,1,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,951.27,332.94449999999995
1045621584,669378,3,212.14,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,636.42,159.105
4550545705,136533,3,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,2478.63,495.72600000000006
3373390154,240179,2,90.56,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56,181.12,36.224000000000004
5142985961,644847,3,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,1868.4299999999998,280.26449999999994
649220272,883013,2,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,1979.76,395.952
5023958886,337168,1,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98,545.49,109.09800000000001
9993542681,880510,1,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,951.43,190.286
4380367305,952168,1,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,236.95,82.93249999999999
3626113485,863930,2,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,485.14,169.79899999999998
4399099668,354409,1,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60,325.08,48.76199999999999
3760880745,723678,1,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,675.46,236.411
1803155516,378287,2,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,665.68,199.70399999999998
4413782983,799459,3,852.02,Vitamins,Pharmacy,"Garg, Kari and Kapur",852.02,1065.02,20.0,365,29,66,2556.06,511.212
6766424456,721521,1,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,417.39,62.60849999999999
8701531535,219598,3,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,1101.24,385.43399999999997
3961971562,707935,2,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,1641.8,574.63
1337510774,848226,1,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,209.59,52.3975
8859147707,123983,1,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72,785.67,157.13400000000001
5850669672,611575,2,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87,964.12,385.648
1183906926,706112,2,478.79,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77,957.58,191.51600000000002
6277509652,942001,3,671.55,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,2014.6499999999999,705.1274999999999
72748189,36412,3,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,1193.04,298.26
3164922639,537274,3,702.71,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67,2108.13,737.8455
1768504415,762527,3,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,2070.2400000000002,724.5840000000001
8173155169,140489,1,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95,650.2,227.57
6164820061,237083,2,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,1154.26,230.852
768283559,771228,3,83.18,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73,249.54000000000002,87.339
5091744424,328457,1,858.57,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76,858.57,257.571
932482893,481843,1,297.68,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,297.68,104.188
4588148640,136533,3,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,2478.63,495.72600000000006
8120457107,365133,2,915.45,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60,1830.9,457.725
6107471725,859361,1,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,432.39,151.33649999999997
7001417958,714999,2,882.51,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81,1765.02,353.004
